-8.88475	-5.30321	22.1589	3.06	
-8.86354	-5.39184	22.1049	3.07	
-8.84197	-5.48026	22.0501	3.08	
-8.82005	-5.56846	21.9944	3.09	
-8.79778	-5.65644	21.9379	3.1	
-8.77515	-5.74419	21.8804	3.11	
-8.75218	-5.83171	21.8221	3.12	
-8.72885	-5.919	21.7629	3.13	
-8.70517	-6.00605	21.7029	3.14	
-8.68115	-6.09287	21.6419	3.15	
-8.65678	-6.17943	21.5802	3.16	
-8.63206	-6.26575	21.5175	3.17	
-8.607	-6.35182	21.454	3.18	
-8.58159	-6.43764	21.3896	3.19	
-8.55584	-6.5232	21.3244	3.2	
-8.52975	-6.6085	21.2583	3.21	
-8.50331	-6.69353	21.1913	3.22	
-8.47654	-6.77829	21.1236	3.23	
-8.44943	-6.86279	21.0549	3.24	
-8.42197	-6.94701	20.9855	3.25	
-8.39419	-7.03095	20.9152	3.26	
-8.36606	-7.11461	20.844	3.27	
-8.3376	-7.19799	20.772	3.28	
-8.30881	-7.28107	20.6992	3.29	
-8.27969	-7.36387	20.6256	3.3	
-8.25023	-7.44637	20.5511	3.31	
-8.22045	-7.52858	20.4758	3.32	
-8.19033	-7.61048	20.3997	3.33	
-8.15989	-7.69208	20.3228	3.34	
-8.12912	-7.77337	20.2451	3.35	
-8.09803	-7.85435	20.1665	3.36	
-8.06661	-7.93502	20.0872	3.37	
-8.03487	-8.01537	20.007	3.38	
-8.00281	-8.0954	19.9261	3.39	
-7.97043	-8.1751	19.8443	3.4	
-7.93773	-8.25448	19.7618	3.41	
-7.90471	-8.33352	19.6784	3.42	
-7.87138	-8.41224	19.5943	3.43	
-7.83773	-8.49062	19.5094	3.44	
-7.80376	-8.56865	19.4237	3.45	
-7.76949	-8.64635	19.3373	3.46	
-7.7349	-8.7237	19.25	3.47	
-7.70001	-8.8007	19.162	3.48	
-7.66481	-8.87734	19.0732	3.49	
-7.6293	-8.95364	18.9837	3.5	
-7.59348	-9.02957	18.8934	3.51	
-7.55737	-9.10515	18.8024	3.52	
-7.52094	-9.18036	18.7106	3.53	
-7.48422	-9.2552	18.618	3.54	
-7.4472	-9.32967	18.5247	3.55	
-7.40988	-9.40377	18.4307	3.56	
-7.37227	-9.47749	18.3359	3.57	
-7.33436	-9.55084	18.2404	3.58	
-7.29616	-9.6238	18.1442	3.59	
-7.25766	-9.69637	18.0472	3.6	
-7.21887	-9.76856	17.9495	3.61	
-7.1798	-9.84036	17.8511	3.62	
-7.14044	-9.91176	17.752	3.63	
-7.10079	-9.98277	17.6522	3.64	
-7.06086	-10.0534	17.5516	3.65	
-7.02065	-10.1236	17.4504	3.66	
-6.98015	-10.1934	17.3484	3.67	
-6.93938	-10.2628	17.2458	3.68	
-6.89833	-10.3318	17.1425	3.69	
-6.857	-10.4003	17.0385	3.7	
-6.8154	-10.4685	16.9338	3.71	
-6.77353	-10.5362	16.8285	3.72	
-6.73138	-10.6035	16.7224	3.73	
-6.68897	-10.6704	16.6157	3.74	
-6.64629	-10.7369	16.5083	3.75	
-6.60334	-10.8029	16.4003	3.76	
-6.56013	-10.8685	16.2916	3.77	
-6.51665	-10.9337	16.1823	3.78	
-6.47292	-10.9984	16.0723	3.79	
-6.42892	-11.0627	15.9617	3.8	
-6.38467	-11.1266	15.8504	3.81	
-6.34017	-11.19	15.7385	3.82	
-6.29541	-11.2529	15.626	3.83	
-6.25039	-11.3154	15.5128	3.84	
-6.20513	-11.3775	15.3991	3.85	
-6.15962	-11.4391	15.2847	3.86	
-6.11387	-11.5002	15.1697	3.87	
-6.06787	-11.5609	15.0541	3.88	
-6.02162	-11.6211	14.9378	3.89	
-5.97514	-11.6809	14.821	3.9	
-5.92841	-11.7401	14.7036	3.91	
-5.88145	-11.7989	14.5856	3.92	
-5.83426	-11.8573	14.4671	3.93	
-5.78683	-11.9152	14.3479	3.94	
-5.73917	-11.9726	14.2282	3.95	
-5.69128	-12.0295	14.1079	3.96	
-5.64316	-12.0859	13.987	3.97	
-5.59482	-12.1418	13.8656	3.98	
-5.54625	-12.1973	13.7437	3.99	
-5.49746	-12.2523	13.6211	4	
-5.44845	-12.3068	13.4981	4.01	
-5.39922	-12.3608	13.3745	4.02	
-5.34978	-12.4143	13.2503	4.03	
-5.30012	-12.4673	13.1256	4.04	
-5.25026	-12.5198	13.0004	4.05	
-5.20018	-12.5718	12.8747	4.06	
-5.14989	-12.6233	12.7485	4.07	
-5.0994	-12.6743	12.6217	4.08	
-5.0487	-12.7247	12.4945	4.09	
-4.9978	-12.7747	12.3668	4.1	
-4.9467	-12.8242	12.2385	4.11	
-4.8954	-12.8731	12.1098	4.12	
-4.84391	-12.9216	11.9806	4.13	
-4.79223	-12.9695	11.8509	4.14	
-4.74035	-13.0169	11.7207	4.15	
-4.68828	-13.0638	11.5901	4.16	
-4.63602	-13.1101	11.459	4.17	
-4.58358	-13.156	11.3274	4.18	
-4.53096	-13.2013	11.1954	4.19	
-4.47816	-13.2461	11.0629	4.2	
-4.42517	-13.2903	10.93	4.21	
-4.37201	-13.334	10.7967	4.22	
-4.31867	-13.3772	10.6629	4.23	
-4.26516	-13.4199	10.5287	4.24	
-4.21148	-13.462	10.3941	4.25	
-4.15764	-13.5036	10.2591	4.26	
-4.10362	-13.5446	10.1236	4.27	
-4.04944	-13.5851	9.98776	4.28	
-3.9951	-13.6251	9.85151	4.29	
-3.9406	-13.6645	9.71486	4.3	
-3.88595	-13.7033	9.57783	4.31	
-3.83113	-13.7416	9.44041	4.32	
-3.77617	-13.7794	9.30262	4.33	
-3.72105	-13.8166	9.16445	4.34	
-3.66578	-13.8533	9.02592	4.35	
-3.61037	-13.8894	8.88703	4.36	
-3.55481	-13.9249	8.74778	4.37	
-3.49911	-13.9599	8.60818	4.38	
-3.44327	-13.9943	8.46824	4.39	
-3.38729	-14.0282	8.32795	4.4	
-3.33118	-14.0615	8.18734	4.41	
-3.27494	-14.0943	8.0464	4.42	
-3.21856	-14.1265	7.90513	4.43	
-3.16205	-14.1581	7.76355	4.44	
-3.10542	-14.1891	7.62166	4.45	
-3.04866	-14.2196	7.47946	4.46	
-2.99179	-14.2495	7.33697	4.47	
-2.93479	-14.2789	7.19418	4.48	
-2.87767	-14.3077	7.0511	4.49	
-2.82044	-14.3359	6.90774	4.5	
-2.7631	-14.3635	6.76411	4.51	
-2.70564	-14.3906	6.6202	4.52	
-2.64808	-14.417	6.47603	4.53	
-2.59041	-14.4429	6.3316	4.54	
-2.53264	-14.4683	6.18692	4.55	
-2.47477	-14.493	6.04199	4.56	
-2.4168	-14.5172	5.89682	4.57	
-2.35873	-14.5408	5.75141	4.58	
-2.30056	-14.5638	5.60577	4.59	
-2.24231	-14.5862	5.45991	4.6	
-2.18396	-14.608	5.31383	4.61	
-2.12553	-14.6293	5.16754	4.62	
-2.06702	-14.65	5.02104	4.63	
-2.00842	-14.67	4.87434	4.64	
-1.94974	-14.6895	4.72744	4.65	
-1.89098	-14.7085	4.58036	4.66	
-1.83214	-14.7268	4.43309	4.67	
-1.77324	-14.7445	4.28564	4.68	
-1.71426	-14.7617	4.13803	4.69	
-1.65521	-14.7782	3.99025	4.7	
-1.5961	-14.7942	3.8423	4.71	
-1.53692	-14.8095	3.69421	4.72	
-1.47768	-14.8243	3.54597	4.73	
-1.41839	-14.8385	3.39758	4.74	
-1.35903	-14.8521	3.24906	4.75	
-1.29962	-14.8651	3.10041	4.76	
-1.24016	-14.8775	2.95163	4.77	
-1.18065	-14.8893	2.80274	4.78	
-1.1211	-14.9005	2.65374	4.79	
-1.06149	-14.9111	2.50463	4.8	
-1.00185	-14.9211	2.35541	4.81	
-0.942166	-14.9306	2.20611	4.82	
-0.882444	-14.9394	2.05672	4.83	
-0.822686	-14.9476	1.90724	4.84	
-0.762896	-14.9552	1.75769	4.85	
-0.703075	-14.9623	1.60806	4.86	
-0.643226	-14.9687	1.45838	4.87	
-0.583351	-14.9745	1.30863	4.88	
-0.523453	-14.9798	1.15883	4.89	
-0.463534	-14.9844	1.00899	4.9	
-0.403596	-14.9884	0.859106	4.91	
-0.343642	-14.9919	0.709187	4.92	
-0.283675	-14.9947	0.55924	4.93	
-0.223696	-14.9969	0.40927	4.94	
-0.163708	-14.9986	0.259284	4.95	
-0.103714	-14.9996	0.109288	4.96	
-0.0437153	-15.0001	-0.0407124	4.97	
0.016285	-14.9999	-0.190711	4.98	
0.0762846	-14.9991	-0.340703	4.99	
0.136281	-14.9978	-0.49068	5	
0.196272	-14.9958	-0.640639	5.01	
0.256255	-14.9932	-0.790571	5.02	
0.316228	-14.9901	-0.940472	5.03	
0.376189	-14.9863	-1.09034	5.04	
0.436134	-14.982	-1.24015	5.05	
0.496062	-14.977	-1.38992	5.06	
0.55597	-14.9714	-1.53964	5.07	
0.615856	-14.9653	-1.68929	5.08	
0.675717	-14.9585	-1.83888	5.09	
0.735551	-14.9512	-1.98839	5.1	
0.795356	-14.9432	-2.13782	5.11	
0.855128	-14.9347	-2.28717	5.12	
0.914867	-14.9255	-2.43642	5.13	
0.974569	-14.9158	-2.58558	5.14	
1.03423	-14.9054	-2.73463	5.15	
1.09385	-14.8945	-2.88358	5.16	
1.15343	-14.883	-3.03241	5.17	
1.21296	-14.8708	-3.18112	5.18	
1.27245	-14.8581	-3.3297	5.19	
1.33188	-14.8448	-3.47815	5.2	
1.39126	-14.8309	-3.62645	5.21	
1.45058	-14.8164	-3.77462	5.22	
1.50985	-14.8013	-3.92263	5.23	
1.56905	-14.7856	-4.07049	5.24	
1.62819	-14.7693	-4.21818	5.25	
1.68727	-14.7524	-4.3657	5.26	
1.74628	-14.735	-4.51305	5.27	
1.80522	-14.7169	-4.66022	5.28	
1.86409	-14.6983	-4.80721	5.29	
1.92288	-14.679	-4.954	5.3	
1.9816	-14.6592	-5.10059	5.31	
2.04024	-14.6388	-5.24698	5.32	
2.09879	-14.6178	-5.39315	5.33	
2.15726	-14.5963	-5.53912	5.34	
2.21565	-14.5741	-5.68486	5.35	
2.27394	-14.5514	-5.83037	5.36	
2.33215	-14.528	-5.97565	5.37	
2.39026	-14.5041	-6.12069	5.38	
2.44828	-14.4797	-6.26549	5.39	
2.5062	-14.4546	-6.41004	5.4	
2.56401	-14.429	-6.55432	5.41	
2.62173	-14.4027	-6.69835	5.42	
2.67934	-14.3759	-6.84211	5.43	
2.73684	-14.3486	-6.9856	5.44	
2.79424	-14.3206	-7.1288	5.45	
2.85152	-14.2921	-7.27172	5.46	
2.90869	-14.263	-7.41436	5.47	
2.96574	-14.2334	-7.55669	5.48	
3.02268	-14.2031	-7.69872	5.49	
3.07949	-14.1723	-7.84044	5.5	
3.13618	-14.141	-7.98185	5.51	
3.19274	-14.1091	-8.12294	5.52	
3.24918	-14.0766	-8.26371	5.53	
3.30548	-14.0435	-8.40414	5.54	
3.36166	-14.0099	-8.54424	5.55	
3.4177	-13.9757	-8.684	5.56	
3.4736	-13.941	-8.82341	5.57	
3.52936	-13.9057	-8.96247	5.58	
3.58499	-13.8698	-9.10117	5.59	
3.64047	-13.8334	-9.2395	5.6	
3.6958	-13.7965	-9.37747	5.61	
3.75099	-13.759	-9.51505	5.62	
3.80602	-13.7209	-9.65226	5.63	
3.86091	-13.6823	-9.78909	5.64	
3.91563	-13.6431	-9.92552	5.65	
3.97021	-13.6034	-10.0616	5.66	
4.02462	-13.5632	-10.1972	5.67	
4.07887	-13.5224	-10.3324	5.68	
4.13296	-13.4811	-10.4672	5.69	
4.18689	-13.4392	-10.6016	5.7	
4.24064	-13.3968	-10.7356	5.71	
4.29423	-13.3539	-10.8691	5.72	
4.34765	-13.3104	-11.0022	5.73	
4.40089	-13.2664	-11.1349	5.74	
4.45395	-13.2218	-11.2671	5.75	
4.50684	-13.1768	-11.3989	5.76	
4.55955	-13.1312	-11.5302	5.77	
4.61207	-13.085	-11.661	5.78	
4.66441	-13.0384	-11.7914	5.79	
4.71657	-12.9912	-11.9213	5.8	
4.76853	-12.9436	-12.0508	5.81	
4.82031	-12.8953	-12.1797	5.82	
4.87189	-12.8466	-12.3082	5.83	
4.92327	-12.7974	-12.4362	5.84	
4.97446	-12.7477	-12.5636	5.85	
5.02545	-12.6974	-12.6906	5.86	
5.07624	-12.6466	-12.8171	5.87	
5.12683	-12.5954	-12.943	5.88	
5.17721	-12.5436	-13.0685	5.89	
5.22739	-12.4913	-13.1934	5.9	
5.27735	-12.4385	-13.3178	5.91	
5.32711	-12.3853	-13.4416	5.92	
5.37665	-12.3315	-13.5649	5.93	
5.42597	-12.2773	-13.6877	5.94	
5.47508	-12.2225	-13.8099	5.95	
5.52397	-12.1673	-13.9316	5.96	
5.57264	-12.1115	-14.0527	5.97	
5.62109	-12.0553	-14.1733	5.98	
5.66931	-11.9986	-14.2933	5.99	
5.7173	-11.9415	-14.4127	6	
5.76507	-11.8838	-14.5315	6.01	
5.8126	-11.8257	-14.6498	6.02	
5.85991	-11.7671	-14.7674	6.03	
5.90698	-11.708	-14.8845	6.04	
5.95381	-11.6485	-15.001	6.05	
6.0004	-11.5885	-15.1169	6.06	
6.04675	-11.528	-15.2322	6.07	
6.09287	-11.4671	-15.3468	6.08	
6.13874	-11.4057	-15.4609	6.09	
6.18436	-11.3438	-15.5743	6.1	
6.22973	-11.2815	-15.6871	6.11	
6.27486	-11.2188	-15.7993	6.12	
6.31973	-11.1556	-15.9109	6.13	
6.36436	-11.092	-16.0218	6.14	
6.40872	-11.0279	-16.1321	6.15	
6.45284	-10.9633	-16.2417	6.16	
6.49669	-10.8984	-16.3507	6.17	
6.54028	-10.833	-16.459	6.18	
6.58362	-10.7671	-16.5667	6.19	
6.62668	-10.7009	-16.6737	6.2	
6.66949	-10.6342	-16.7801	6.21	
6.71202	-10.5671	-16.8857	6.22	
6.75429	-10.4995	-16.9907	6.23	
6.79629	-10.4315	-17.095	6.24	
6.83802	-10.3632	-17.1987	6.25	
6.87947	-10.2944	-17.3016	6.26	
6.92065	-10.2252	-17.4039	6.27	
6.96155	-10.1555	-17.5054	6.28	
7.00217	-10.0855	-17.6063	6.29	
7.04251	-10.0151	-17.7064	6.3	
7.08257	-9.94428	-17.8059	6.31	
7.12235	-9.87305	-17.9046	6.32	
7.16184	-9.80143	-18.0026	6.33	
7.20105	-9.72942	-18.0999	6.34	
7.23996	-9.65702	-18.1965	6.35	
7.27859	-9.58424	-18.2923	6.36	
7.31693	-9.51107	-18.3874	6.37	
7.35497	-9.43752	-18.4818	6.38	
7.39272	-9.36359	-18.5754	6.39	
7.43018	-9.28929	-18.6683	6.4	
7.46734	-9.21462	-18.7605	6.41	
7.50419	-9.13958	-18.8519	6.42	
7.54075	-9.06417	-18.9425	6.43	
7.57701	-8.9884	-19.0324	6.44	
7.61296	-8.91227	-19.1215	6.45	
7.64861	-8.83578	-19.2099	6.46	
7.68395	-8.75894	-19.2975	6.47	
7.71899	-8.68175	-19.3843	6.48	
7.75372	-8.60422	-19.4703	6.49	
7.78813	-8.52633	-19.5556	6.5	
7.82224	-8.44811	-19.6401	6.51	
7.85603	-8.36955	-19.7238	6.52	
